23074,"10673","1","Juniors","","2014","Race Car Rally",2,350,24.99,29.99,34.99,29.99,"http://www.1000steine.com/brickset/images/10673-1.jpg","No","No",0
23075,"10674","1","Juniors","","2014","Pony Farm",1,306,24.99,29.99,34.99,29.99,"http://www.1000steine.com/brickset/images/10674-1.jpg","No","No",0
23076,"10675","1","Juniors","","2014","Police – The Big Escape",3,146,24.99,29.99,29.99,29.99,"http://www.1000steine.com/brickset/images/10675-1.jpg","No","No",0
23429,"10676","1","Juniors","","2014","Knights' Castle",,480,34.99,49.99,59.99,44.99,"http://www.1000steine.com/brickset/images/10676-1.jpg","No","No",0
23254,"10681","1","Bricks and More","","2014","Creative Building Cube",,600,24.99,,,24.99,"http://www.1000steine.com/brickset/images/10681-1.jpg","No","No",0
23261,"21019","1","Architecture","Landmark Series","2014","The Eiffel Tower",,321,29.99,34.99,44.99,34.99,"http://www.1000steine.com/brickset/images/21019-1.jpg","No","No",0
23406,"21020","1","Architecture","Landmark series","2014","Trevi Fountain",,731,39.99,49.99,59.99,49.99,"http://www.1000steine.com/brickset/images/21020-1.jpg","No","No",0
22830,"21104","1","Ideas","","2014","NASA Mars Science Laboratory Curiosity Rover",,295,24.99,29.99,34.99,29.99,"http://www.1000steine.com/brickset/images/21104-1.jpg","No","No",0
23407,"21107","1","Minecraft","","2014","Micro World - The End",,440,29.99,34.99,44.99,34.99,"http://www.1000steine.com/brickset/images/21107-1.jpg","No","No",0
23502,"21108","1","Ideas","","2014","Ghostbusters Ecto-1",4,508,44.99,49.99,59.99,49.99,"http://www.1000steine.com/brickset/images/21108-1.jpg","No","No",0
23684,"21109","1","Ideas","","2014","Exo-Suit",2,321,29.99,34.99,,34.99,"http://www.1000steine.com/brickset/images/21109-1.jpg","No","No",0
23685,"21110","1","Ideas","","2014","Research Institute",3,165,15.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/21110-1.jpg","No","No",0
23633,"21113","1","Minecraft","","2014","The Cave",,,,,,,"http://www.1000steine.com/brickset/images/21113-1.jpg","No","No",0
23632,"21114","1","Minecraft","","2014","The Farm",,,,,,,"http://www.1000steine.com/brickset/images/21114-1.jpg","No","No",0
23631,"21115","1","Minecraft","","2014","The First Night",,,,,,,,"No","No",0
23630,"21116","1","Minecraft","","2014","Creative Box",,,,,,,,"No","No",0
23629,"21117","1","Minecraft","","2014","The Ender Dragon",,,,,,,,"No","No",0
23634,"21118","1","Minecraft","","2014","The Mine",,,,,,,,"No","No",0
23721,"21204","1","Fusion","","2014","Town Master",,256,,34.99,,,"http://www.1000steine.com/brickset/images/21204-1.jpg","No","No",0
23722,"21205","1","Fusion","","2014","Battle Towers",,212,,34.99,,,"http://www.1000steine.com/brickset/images/21205-1.jpg","No","No",0
23723,"21206","1","Fusion","","2014","Create and Race",,223,,34.99,,,"http://www.1000steine.com/brickset/images/21206-1.jpg","No","No",0
23724,"21208","1","Fusion","","2014","Resort Designer",,263,,,,,"http://www.1000steine.com/brickset/images/21208-1.jpg","No","No",0
23732,"30067","1","Duplo","Farm","2014","Farm Polybag",,5,,,,,"http://www.1000steine.com/brickset/images/30067-1.jpg","No","No",0
23399,"30068","1","Duplo","","2014","Apple",,6,,2.2,,,"http://www.1000steine.com/brickset/images/30068-1.jpg","No","No",0
23283,"30112","1","Friends","","2014","Emma's Flower Stand",1,33,,4.99,,,"http://www.1000steine.com/brickset/images/30112-1.jpg","No","No",0
23280,"30113","1","Friends","","2014","Stephanie's Bakery Stand",1,28,,,,,"http://www.1000steine.com/brickset/images/30113-1.jpg","No","No",0
23390,"30114","1","Friends","","2014","Andrea's Beach Lounge ",1,,,,,,"http://www.1000steine.com/brickset/images/30114-1.jpg","No","No",0
23605,"30115","1","Friends","","2014","Jungle Boat",1,31,,4.99,,,"http://www.1000steine.com/brickset/images/30115-1.jpg","No","No",0
23444,"30116","1","Disney Princess","Tangled","2014","Rapunzel's Market Visit",1,37,,3.99,,,"http://www.1000steine.com/brickset/images/30116-1.jpg","No","No",0
23389,"30187","1","Creator","","2014","Fast Car ",,56,,3.29,,,"http://www.1000steine.com/brickset/images/30187-1.jpg","No","No",0
23388,"30188","1","Creator","","2014","Cute Kitten ",,54,,,,,"http://www.1000steine.com/brickset/images/30188-1.jpg","No","No",0
23387,"30189","1","Creator","","2014","Transport Plane  ",,,,,,,"http://www.1000steine.com/brickset/images/30189-1.jpg","No","No",0
23606,"30197","1","Creator","","2014","Snowman",,,,,,,"http://www.1000steine.com/brickset/images/30197-1.jpg","No","No",0
23386,"30226","1","City","Police","2014","Police Helicopter ",1,48,,,,,"http://www.1000steine.com/brickset/images/30226-1.jpg","No","No",0
23289,"30227","1","City","Police","2014","Police Watercraft",2,36,,4.99,,,"http://www.1000steine.com/brickset/images/30227-1.jpg","No","No",0
23239,"30228","1","City","Police","2014","Police ATV",1,40,,,,,"http://www.1000steine.com/brickset/images/30228-1.jpg","No","No",0
23385,"30229","1","City","Traffic","2014","Repair Lift ",1,40,,3.49,,,"http://www.1000steine.com/brickset/images/30229-1.jpg","No","No",0
23384,"30244","1","Star Wars","Mini building set","2014","Anakin's Jedi Intercepter",,45,,4.49,,,"http://www.1000steine.com/brickset/images/30244-1.jpg","No","No",0
23383,"30246","1","Star Wars","Mini building set","2014","Imperial Shuttle",,57,,3.99,,,"http://www.1000steine.com/brickset/images/30246-1.jpg","No","No",0
23382,"30247","1","Star Wars","Mini building set","2014","ARC-170 Starfighter",,,,,,,"http://www.1000steine.com/brickset/images/30247-1.jpg","No","No",0
23381,"30262","1","Legends Of Chima","","2014","Gorzan's Walker ",1,34,,,,,"http://www.1000steine.com/brickset/images/30262-1.jpg","No","No",0
23380,"30263","1","Legends Of Chima","","2014","Spider Crawler",1,40,,,,,"http://www.1000steine.com/brickset/images/30263-1.jpg","No","No",0
23705,"30264","1","Legends of Chima","","2014","Frax' Phoenix Flyer",1,,,,,,"http://www.1000steine.com/brickset/images/30264-1.jpg","No","No",0
23681,"30265","1","Legends Of Chima","","2014","Worriz' Fire Bike",1,,,,,,"http://www.1000steine.com/brickset/images/30265-1.jpg","No","No",0
23706,"30266","1","Legends of Chima","","2014","Sykor's Ice Cruiser",,25,,,,,"http://www.1000steine.com/brickset/images/30266-1.jpg","No","No",0
23554,"30271","1","Teenage Mutant Ninja Turtles","","2014","Mikey's Mini-Shellraiser",1,47,,4.99,,,"http://www.1000steine.com/brickset/images/30271-1.jpg","No","No",0
23379,"30280","1","The LEGO Movie","","2014","The Piece of Resistance ",1,33,,,,,"http://www.1000steine.com/brickset/images/30280-1.jpg","No","No",0
23378,"30281","1","The LEGO Movie","","2014","Micro Manager Battle ",1,27,,,,,"http://www.1000steine.com/brickset/images/30281-1.jpg","No","No",0
23377,"30282","1","The LEGO Movie","","2014","Super Secret Police Enforcer ",1,40,,4.99,,,"http://www.1000steine.com/brickset/images/30282-1.jpg","No","No",0
23287,"30300","1","DC Comics Super Heroes","The Dark Knight Rises","2014","The Batman Tumbler",,57,,3.99,,,"http://www.1000steine.com/brickset/images/30300-1.jpg","No","No",0
23376,"30301","1","DC Comics Super Heroes","Batman","2014","Batwing",,45,,,,,"http://www.1000steine.com/brickset/images/30301-1.jpg","No","No",0
23215,"30302","1","Marvel Super Heroes","Ultimate Spider-Man","2014","Spider-Man",1,45,,,,,"http://www.1000steine.com/brickset/images/30302-1.jpg","No","No",0
23607,"30310","1","City","Arctic","2014","Arctic Scout",,40,,,,,"http://www.1000steine.com/brickset/images/30310-1.jpg","No","No",0
23054,"31013","1","Creator","","2014","Red Thunder",,66,4.99,4.99,6.99,4.99,"http://www.1000steine.com/brickset/images/31013-1.jpg","No","No",0
23055,"31014","1","Creator","","2014","Power Digger",,64,4.99,4.99,6.99,4.99,"http://www.1000steine.com/brickset/images/31014-1.jpg","No","No",0
23056,"31015","1","Creator","","2014","Emerald Express",,56,4.99,4.99,6.99,4.99,"http://www.1000steine.com/brickset/images/31015-1.jpg","No","No",0
22977,"31017","1","Creator","","2014","Sunset Speeder",,119,9.99,12.99,15.99,9.99,"http://www.1000steine.com/brickset/images/31017-1.jpg","No","No",0
23057,"31018","1","Creator","","2014","Highway Cruiser",,129,9.99,12.99,15.99,9.99,"http://www.1000steine.com/brickset/images/31018-1.jpg","No","No",0
22976,"31019","1","Creator","","2014","Forest Animals",,272,17.99,19.99,24.99,17.99,"http://www.1000steine.com/brickset/images/31019-1.jpg","No","No",0
23058,"31020","1","Creator","","2014","Twinblade Adventures",,216,12.99,17.99,19.99,14.99,"http://www.1000steine.com/brickset/images/31020-1.jpg","No","No",0
23059,"31021","1","Creator","","2014","Furry Creatures",,285,17.99,19.99,24.99,17.99,"http://www.1000steine.com/brickset/images/31021-1.jpg","No","No",0
22997,"31022","1","Creator","","2014","Turbo Quad",,186,17.99,24.99,29.99,19.99,"http://www.1000steine.com/brickset/images/31022-1.jpg","No","No",0
23304,"31023","1","Creator","","2014","Yellow Racers",,328,19.99,29.99,39.99,24.99,"http://www.1000steine.com/brickset/images/31023-1.jpg","No","No",0
23305,"31024","1","Creator","","2014","Roaring Power",,374,19.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/31024-1.jpg","No","No",0
23060,"31025","1","Creator","","2014","Mountain Hut",1,550,34.99,39.99,49.99,39.99,"http://www.1000steine.com/brickset/images/31025-1.jpg","No","No",0
23306,"31026","1","Creator","","2014","Bike Shop & Cafe",3,1023,64.99,89.99,109.99,69.99,"http://www.1000steine.com/brickset/images/31026-1.jpg","No","No",0
23260,"40085","1","Seasonal","Valentines","2014","LEGO Valentine",,127,8.49,9.99,11.99,9.99,"http://www.1000steine.com/brickset/images/40085-1.jpg","No","No",0
23265,"40086","1","Seasonal","Easter","2014","LEGO Easter",,106,8.49,9.99,11.99,9.99,"http://www.1000steine.com/brickset/images/40086-1.jpg","No","No",0
23397,"40094","1","Promotional","Monthly Mini Model Build","2014","Snowplough",,46,0,0,,0,"http://www.1000steine.com/brickset/images/40094-1.jpg","No","No",0
23466,"40095","1","Promotional","Monthly Mini Model Build","2014","Micro Manager",,50,0,0,,0,"http://www.1000steine.com/brickset/images/40095-1.jpg","No","No",0
23503,"40096","1","Promotional","Monthly Mini Model Build","2014","Spring Tree",,,0,0,,0,"http://www.1000steine.com/brickset/images/40096-1.jpg","No","No",0
23608,"40097","1","Promotional","Monthly Mini Model Build","2014","Helicopter",,,0,0,,0,"http://www.1000steine.com/brickset/images/40097-1.jpg","No","No",0
23659,"40098","1","Promotional","Monthly Mini Model Build","2014","Dragon",,,0,0,,0,"http://www.1000steine.com/brickset/images/40098-1.jpg","No","No",0
23707,"40099","1","Promotional","Monthly Mini Model Build","2014","Jet-Ski",,,,,,,"http://www.1000steine.com/brickset/images/40099-1.jpg","No","No",0
23727,"40100","1","Promotional","Monthly Mini Model Build","2014","Surf Van",,,,,,,"http://www.1000steine.com/brickset/images/40100-1.jpg","No","No",0
23773,"40101","1","Promotional","Monthly Mini Model Build","2014","Monkey",,,,,,,"http://www.1000steine.com/brickset/images/40101-1.jpg","No","No",0
23658,"40108","1","Creator","","2014","Balloon Cart",2,66,,4.99,,,"http://www.1000steine.com/brickset/images/40108-1.jpg","No","No",0
23728,"40109","1","Creator","","2014","MINI Cooper Mini Model",,59,,,,,"http://www.1000steine.com/brickset/images/40109-1.jpg","No","No",0
23498,"40110","1","City","Police","2014","LEGO City Coin Bank",1,122,10.99,14.99,17.99,12.99,"http://www.1000steine.com/brickset/images/40110-1.jpg","No","No",0
23677,"40112","1","Friends","","2014","Model Catwalk",,144,10.99,14.99,17.99,12.99,"http://www.1000steine.com/brickset/images/40112-1.jpg","No","No",0
23288,"40114","1","Friends","","2014","Buildable Jewellery Box",,201,10.99,14.99,17.99,12.99,"http://www.1000steine.com/brickset/images/40114-1.jpg","No","No",0
23530,"40115","1","Promotional","LEGOLAND model","2014","LEGOLAND Entrance with Family",,320,12.99,,,,"http://www.1000steine.com/brickset/images/40115-1.jpg","No","No",0
23526,"40116","1","HERO Factory","","2014","Hero Robot",1,31,4.99,,,,"http://www.1000steine.com/brickset/images/40116-1.jpg","No","No",0
23778,"40117","1","HERO Factory","","2014","{Unknown}",,28,,,,,"http://www.1000steine.com/brickset/images/40117-1.jpg","No","No",0
23676,"40118","1","Miscellaneous","","2014","Buildable Brick Box 2x2",1,203,12.99,16.99,19.99,14.99,"http://www.1000steine.com/brickset/images/40118-1.jpg","No","No",0
23083,"41026","1","Friends","","2014","Sunshine Harvest",1,233,17.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/41026-1.jpg","No","No",0
23084,"41027","1","Friends","","2014","Mia's Lemonade Stand",1,112,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41027-1.jpg","No","No",0
23085,"41028","1","Friends","","2014","Emma's Lifeguard Post",1,78,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41028-1.jpg","No","No",0
23086,"41029","1","Friends","","2014","Stephanie's New Born Lamb",1,78,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41029-1.jpg","No","No",0
23340,"41030","1","Friends","","2014","Olivia's Ice Cream Bike",1,98,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41030-1.jpg","No","No",0
23341,"41031","1","Friends","","2014","Andrea's Mountain Hut",1,119,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41031-1.jpg","No","No",0
23342,"41032","1","Friends","Jungle Rescue","2014","First Aid Jungle Bike",1,156,12.99,14.99,17.99,14.99,"http://www.1000steine.com/brickset/images/41032-1.jpg","No","No",0
23343,"41033","1","Friends","Jungle Rescue","2014","Jungle Falls Rescue",1,183,17.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/41033-1.jpg","No","No",0
23344,"41034","1","Friends","","2014","Summer Caravan",2,297,19.99,29.99,39.99,24.99,"http://www.1000steine.com/brickset/images/41034-1.jpg","No","No",0
23087,"41035","1","Friends","","2014","Heartlake Juice Bar",2,277,24.99,29.99,39.99,32.99,"http://www.1000steine.com/brickset/images/41035-1.jpg","No","No",0
23345,"41036","1","Friends","Jungle Rescue","2014","Jungle Bridge Rescue",2,365,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/41036-1.jpg","No","No",0
23088,"41037","1","Friends","","2014","Stephanie's Beach House",2,369,39.99,39.99,49.99,,"http://www.1000steine.com/brickset/images/41037-1.jpg","No","No",0
23346,"41038","1","Friends","Jungle Rescue","2014","Jungle Rescue Base",2,472,44.99,59.99,69.99,49.99,"http://www.1000steine.com/brickset/images/41038-1.jpg","No","No",0
23089,"41039","1","Friends","","2014","Sunshine Ranch",2,721,59.99,69.99,89.99,69.99,"http://www.1000steine.com/brickset/images/41039-1.jpg","No","No",0
23347,"41040","1","Friends","","2014","Friends Advent Calendar",,228,,29.99,,,"http://www.1000steine.com/brickset/images/41040-1.jpg","No","No",0
23077,"41041","1","Friends","Animals series 4","2014","Turtle's Little Paradise",,43,2.99,3.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41041-1.jpg","No","No",0
23078,"41042","1","Friends","Animals series 4","2014","Tiger's Beautiful Temple",,42,2.99,3.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41042-1.jpg","No","No",0
23079,"41043","1","Friends","Animals series 4","2014","Penguin's Playground",,46,2.99,3.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41043-1.jpg","No","No",0
23080,"41044","1","Friends","Animals series 5","2014","Macaw's Fountain",,39,2.99,3.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41044-1.jpg","No","No",0
23081,"41045","1","Friends","Animals series 5","2014","Orangutan's Banana Tree",,37,2.99,3.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41045-1.jpg","No","No",0
23082,"41046","1","Friends","Animals series 5","2014","Brown Bear's River",,37,2.99,3.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41046-1.jpg","No","No",0
23348,"41047","1","Friends","Animals series 6","2014","{Seal on a Rock}",,37,,,,,"http://www.1000steine.com/brickset/images/41047-1.jpg","No","No",0
23349,"41048","1","Friends","Animals series 6","2014","{Lion in the Savannah}",,43,,,,,"http://www.1000steine.com/brickset/images/41048-1.jpg","No","No",0
23350,"41049","1","Friends","Animals series 6","2014","{Panda in the Bamboo}",,47,,,,,"http://www.1000steine.com/brickset/images/41049-1.jpg","No","No",0
23097,"41050","1","Disney Princess","The Little Mermaid","2014","Ariel's Amazing Treasures",1,77,11.99,12.99,15.99,12.99,"http://www.1000steine.com/brickset/images/41050-1.jpg","No","No",0
23098,"41051","1","Disney Princess","Brave","2014","Merida's Highland Games",1,145,17.99,19.99,24.99,19.99,"http://www.1000steine.com/brickset/images/41051-1.jpg","No","No",0
23099,"41052","1","Disney Princess","The Little Mermaid","2014","Ariel's Magical Kiss",2,250,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/41052-1.jpg","No","No",0
23100,"41053","1","Disney Princess","Cinderella","2014","Cinderella's Dream Carriage",1,274,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/41053-1.jpg","No","No",0
23101,"41054","1","Disney Princess","Tangled","2014","Rapunzel's Creativity Tower",2,299,34.99,39.99,49.99,39.99,"http://www.1000steine.com/brickset/images/41054-1.jpg","No","No",0
23102,"41055","1","Disney Princess","Cinderella","2014","Cinderella's Romantic Castle",2,646,59.99,69.99,89.99,69.99,"http://www.1000steine.com/brickset/images/41055-1.jpg","No","No",0
23090,"41056","1","Friends","","2014","Heartlake News Van",2,278,19.99,24.99,29.99,24.99,"http://www.1000steine.com/brickset/images/41056-1.jpg","No","No",0
23192,"41057","1","Friends","","2014","Heartlake Horse Show",2,355,34.99,39.99,49.99,39.99,"http://www.1000steine.com/brickset/images/41057-1.jpg","No","No",0
23351,"41058","1","Friends","","2014","Heartlake Shopping Mall",4,1120,79.99,109.99,129.99,99.99,"http://www.1000steine.com/brickset/images/41058-1.jpg","No","No",0
23408,"41059","1","Friends","Jungle Rescue","2014","Jungle Tree Sanctuary",1,320,24.99,29.99,39.99,29.99,"http://www.1000steine.com/brickset/images/41059-1.jpg","No","No",0
22930,"41500","1","Mixels","Series 1","2014","Flain",,58,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41500-1.jpg","No","No",0
23193,"41501","1","Mixels","Series 1","2014","Vulk",,69,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41501-1.jpg","No","No",0
23194,"41502","1","Mixels","Series 1","2014","Zorch",,45,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41502-1.jpg","No","No",0
23195,"41503","1","Mixels","Series 1","2014","Krader",,66,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41503-1.jpg","No","No",0
22931,"41504","1","Mixels","Series 1","2014","Seismo",,50,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41504-1.jpg","No","No",0
23196,"41505","1","Mixels","Series 1","2014","Shuff",,51,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41505-1.jpg","No","No",0
23197,"41506","1","Mixels","Series 1","2014","Teslo",,54,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41506-1.jpg","No","No",0
23198,"41507","1","Mixels","Series 1","2014","Zaptor",,61,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41507-1.jpg","No","No",0
22932,"41508","1","Mixels","Series 1","2014","Volectro",,70,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41508-1.jpg","No","No",0
23409,"41509","1","Mixels","Series 2","2014","Slumbo",,61,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41509-1.jpg","No","No",0
23410,"41510","1","Mixels","Series 2","2014","Lunk",,51,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41510-1.jpg","No","No",0
23411,"41511","1","Mixels","Series 2","2014","Flurr",,46,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41511-1.jpg","No","No",0
23412,"41512","1","Mixels","Series 2","2014","Chomly",,68,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41512-1.jpg","No","No",0
23413,"41513","1","Mixels","Series 2","2014","Gobba",,57,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41513-1.jpg","No","No",0
23414,"41514","1","Mixels","Series 2","2014","Jawg",,61,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41514-1.jpg","No","No",0
23415,"41515","1","Mixels","Series 2","2014","Kraw",,70,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41515-1.jpg","No","No",0
23416,"41516","1","Mixels","Series 2","2014","Tentro",,69,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41516-1.jpg","No","No",0
23417,"41517","1","Mixels","Series 2","2014","Balk",,68,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41517-1.jpg","No","No",0
